Timestamp,SystemTPS,LeaderId
1777323989434,29800.00,0
1777323989458,29787.00,0
1777323989503,29800.00,0
1777323989527,29787.00,0
1777323989553,29787.00,0
1777323989597,29794.00,0
1777323989622,29794.00,0
1777323989667,29807.00,0
1777323989691,29807.00,0
1777323989736,29794.00,0
1777323989762,29752.00,0
1777323989786,29852.00,0
1777323989833,29772.00,0
1777323989858,29826.00,0
1777323989882,29826.00,0
1777323989927,29839.00,0
1777323989951,29852.00,0
1777323989996,29749.00,0
1777323990021,29800.00,0
1777323990066,29733.00,0
1777323990090,29787.00,0
1777323990115,29813.00,0
1777323990161,29800.00,0
1777323990185,29800.00,0
1777323990230,29784.00,0
1777323990255,29851.00,0
1777323990280,29864.00,0
1777323990325,29800.00,0
1777323990350,29851.00,0
1777323990395,29789.00,0
1777323990420,29844.00,0
1777323990469,29857.00,0
1777323990494,29790.00,0
1777323990520,29844.00,0
1777323990545,29857.00,0
1777323990590,29857.00,0
1777323990614,29813.00,0
1777323990659,29736.00,0
1777323990684,29813.00,0
1777323990730,29733.00,0
1777323990755,29787.00,0
1777323990780,29787.00,0
1777323990827,29772.00,0
1777323990852,29839.00,0
1777323990877,29839.00,0
1777323990935,29852.00,0
1777323990960,29775.00,0
1777323990986,29839.00,0
1777323991011,29852.00,0
1777323991057,29857.00,0
1777323991082,29844.00,0
1777323991128,29857.00,0
1777323991154,29870.00,0
1777323991179,29847.00,0
1777323991224,29857.00,0
1777323991250,29807.00,0
1777323991275,29807.00,0
1777323991328,29794.00,0
1777323991354,29781.00,0
1777323991379,29794.00,0
1777323991424,29794.00,0
1777323991450,29781.00,0
1777323991475,29841.00,0
1777323991522,29854.00,0
1777323991548,29867.00,0
1777323991573,29934.00,0
1777323991619,29871.00,0
1777323991645,29867.00,0
1777323991692,29859.00,0
1777323991718,29846.00,0
1777323991744,29859.00,0
1777323991791,29872.00,0
1777323991817,29859.00,0
1777323991842,29846.00,0
1777323991889,29797.00,0
1777323991915,29810.00,0
1777323991941,29810.00,0
1777323991987,29797.00,0
1777323992013,29784.00,0
1777323992039,29810.00,0
1777323992086,29735.00,0
1777323992112,29802.00,0
1777323992138,29802.00,0
1777323992185,29815.00,0
1777323992211,29815.00,0
1777323992237,29815.00,0
1777323992283,29802.00,0
1777323992309,29803.00,0
1777323992336,29803.00,0
1777323992383,29723.00,0
1777323992409,29777.00,0
1777323992435,29790.00,0
1777323992481,29790.00,0
1777323992508,29795.00,0
1777323992534,29808.00,0
1777323992581,29808.00,0
1777323992608,29808.00,0
1777323992634,29808.00,0
1777323992681,29795.00,0
1777323992709,29782.00,0
1777323992736,29789.00,0
1777323992784,29802.00,0
1777323992812,29815.00,0
1777323992839,29815.00,0
1777323992887,29738.00,0
1777323992920,29789.00,0
1777323992947,29913.00,0
1777323992973,29913.00,0
1777323993000,29926.00,0
1777323993048,29926.00,0
1777323993075,29939.00,0
1777323993101,29916.00,0
1777323993131,29913.00,0
1777323993179,29806.00,0
1777323993206,29819.00,0
1777323993233,29819.00,0
1777323993282,29739.00,0
1777323993313,29793.00,0
1777323993344,29793.00,0
1777323993371,29903.00,0
1777323993398,29903.00,0
1777323993447,29916.00,0
1777323993475,29929.00,0
1777323993503,29929.00,0
1777323993529,29932.00,0
1777323993578,29840.00,0
1777323993606,29827.00,0
1777323993633,29840.00,0
1777323993661,29853.00,0
1777323993756,29570.00,0
1777323993779,29467.00,0
1777323993823,29413.00,0
1777323993847,29400.00,0
1777323993891,29413.00,0
1777323993915,29413.00,0
1777323993938,29467.00,0
1777323993982,29564.00,0
1777323994006,29592.00,0
1777323994050,29525.00,0
1777323994073,29605.00,0
1777323994118,29685.00,0
1777323994141,29672.00,0
1777323994185,29818.00,0
1777323994209,29831.00,0
1777323994254,29831.00,0
1777323994278,29818.00,0
1777323994301,29831.00,0
1777323994346,29831.00,0
1777323994369,29831.00,0
1777323994414,29920.00,0
1777323994438,29920.00,0
1777323994485,29920.00,0
1777323994510,29933.00,0
1777323994534,29920.00,0
1777323994579,29920.00,0
1777323994603,29807.00,0
1777323994648,29807.00,0
1777323994672,29807.00,0
1777323994717,29794.00,0
1777323994741,29813.00,0
1777323994786,29794.00,0
1777323994811,29796.00,0
1777323994835,29828.00,0
1777323994881,29822.00,0
1777323994906,29811.00,0
1777323994951,29809.00,0
1777323994975,29822.00,0
1777323994999,29834.00,0
1777323995045,29862.00,0
1777323995069,29881.00,0
1777323995115,29862.00,0
1777323995139,29849.00,0
1777323995163,29928.00,0
1777323995208,29875.00,0
1777323995233,29920.00,0
1777323995278,29877.00,0
1777323995303,29877.00,0
1777323995329,29896.00,0
1777323995375,29864.00,0
1777323995399,29864.00,0
1777323995444,29816.00,0
1777323995470,29883.00,0
1777323995494,29883.00,0
1777323995539,29829.00,0
1777323995564,29832.00,0
1777323995609,29829.00,0
1777323995633,29829.00,0
1777323995658,29997.00,0
1777323995703,29917.00,0
1777323995728,29997.00,0
1777323995773,29930.00,0
1777323995798,29907.00,0
1777323995823,29984.00,0
1777323995872,29870.00,0
1777323995898,29870.00,0
1777323995923,29937.00,0
1777323995968,29883.00,0
1777323995993,29870.00,0
1777323996039,29857.00,0
1777323996065,29857.00,0
1777323996090,29870.00,0
1777323996136,29867.00,0
1777323996162,29867.00,0
1777323996187,29854.00,0
1777323996234,29867.00,0
1777323996258,29867.00,0
1777323996305,29917.00,0
1777323996330,29984.00,0
1777323996356,30010.00,0
1777323996403,29920.00,0
1777323996429,29975.00,0
1777323996454,29933.00,0
1777323996486,29920.00,0
1777323996532,29816.00,0
1777323996558,29816.00,0
1777323996584,29816.00,0
1777323996630,29816.00,0
1777323996656,29816.00,0
1777323996702,29816.00,0
1777323996727,29860.00,0
1777323996753,29863.00,0
1777323996799,29873.00,0
1777323996826,29873.00,0
1777323996852,29873.00,0
1777323996897,29873.00,0
1777323996922,29930.00,0
1777323996947,29930.00,0
1777323996993,29930.00,0
1777323997019,29946.00,0
1777323997065,29917.00,0
1777323997090,29968.00,0
1777323997120,29917.00,0
1777323997146,29851.00,0
1777323997193,29864.00,0
1777323997219,29864.00,0
1777323997245,29864.00,0
1777323997291,29864.00,0
1777323997316,29864.00,0
1777323997364,29923.00,0
1777323997390,29923.00,0
1777323997417,29923.00,0
1777323997465,29936.00,0
1777323997492,29936.00,0
1777323997517,29936.00,0
1777323997563,29920.00,0
1777323997589,29933.00,0
1777323997616,29933.00,0
1777323997642,29933.00,0
1777323997689,29960.00,0
1777323997716,29920.00,0
1777323997752,29923.00,0
1777323997779,29882.00,0
1777323997827,29828.00,0
1777323997854,29828.00,0
1777323997882,29895.00,0
1777323997909,29908.00,0
1777323997957,29828.00,0
1777323997985,29923.00,0
1777323998011,29936.00,0
1777323998058,29933.00,0
1777323998086,29933.00,0
1777323998112,29933.00,0
1777323998142,29920.00,0
1777323998256,29460.00,0
1777323998281,29594.00,0
1777323998325,29553.00,0
1777323998350,29540.00,0
1777323998374,29572.00,0
1777323998418,29553.00,0
1777323998442,29680.00,0
1777323998487,29733.00,0
1777323998511,29733.00,0
1777323998555,29720.00,0
1777323998583,29720.00,0
1777323998628,29733.00,0
1777323998652,29677.00,0
1777323998677,29661.00,0
1777323998722,29694.00,0
1777323998747,29774.00,0
1777323998792,29697.00,0
1777323998817,29774.00,0
1777323998841,29787.00,0
1777323998887,29889.00,0
1777323998912,29939.00,0
1777323998957,29885.00,0
1777323998983,29943.00,0
1777323999008,29930.00,0
1777323999053,29905.00,0
1777323999078,29873.00,0
1777323999124,29930.00,0
1777323999149,29933.00,0
1777323999175,29997.00,0
1777323999220,29930.00,0
1777323999245,29984.00,0
1777323999270,29984.00,0
1777323999316,29921.00,0
1777323999342,29988.00,0
1777323999388,29921.00,0
1777323999413,29988.00,0
1777323999439,30001.00,0
1777323999484,29988.00,0
1777323999510,30031.00,0
1777323999536,30048.00,0
1777323999582,30035.00,0
1777323999610,29955.00,0
1777323999638,30022.00,0
1777323999684,29968.00,0
1777323999710,29991.00,0
1777323999735,30013.00,0
1777323999782,30000.00,0
1777323999807,30013.00,0
1777323999833,30013.00,0
1777323999879,30000.00,0
1777323999905,29987.00,0
1777323999952,29940.00,0
1777323999978,29940.00,0
1777324000004,29873.00,0
1777324000051,29873.00,0
1777324000077,29889.00,0
1777324000103,29940.00,0
1777324000150,29880.00,0
1777324000176,29917.00,0
1777324000203,29994.00,0
1777324000248,29940.00,0
1777324000274,30007.00,0
1777324000300,29994.00,0
1777324000348,29990.00,0
1777324000375,29997.00,0
1777324000401,30010.00,0
1777324000453,29930.00,0
1777324000482,29930.00,0
1777324000508,29920.00,0
1777324000535,29984.00,0
1777324000561,29975.00,0
1777324000608,29990.00,0
1777324000635,29990.00,0
1777324000663,29969.00,0
1777324000712,29910.00,0
1777324000739,29923.00,0
1777324000764,29996.00,0
1777324000811,29927.00,0
1777324000838,29904.00,0
1777324000864,29981.00,0
1777324000896,29981.00,0
1777324000942,29927.00,0
1777324000969,29997.00,0
1777324001016,29920.00,0
1777324001042,29987.00,0
1777324001067,30012.00,0
1777324001093,30012.00,0
1777324001138,30000.00,0
1777324001163,29987.00,0
1777324001190,30004.00,0
1777324001237,30045.00,0
1777324001265,29978.00,0
1777324001291,30032.00,0
1777324001340,29994.00,0
1777324001367,29978.00,0
1777324001393,30057.00,0
