Timestamp,SystemTPS,LeaderId
1777321211413,29468.00,1
1777321211452,29353.00,1
1777321211492,29570.00,1
1777321211528,29448.00,1
1777321211566,29467.00,1
1777321211604,29509.00,1
1777321211643,29509.00,1
1777321211682,29444.00,1
1777321211723,29436.00,1
1777321211761,29521.00,1
1777321211797,29537.00,1
1777321211834,29529.00,1
1777321211874,29509.00,1
1777321211913,29442.00,1
1777321211955,29407.00,1
1777321211994,29472.00,1
1777321212035,29494.00,1
1777321212073,29429.00,1
1777321212113,29334.00,1
1777321212150,29549.00,1
1777321212187,29509.00,1
1777321212226,29447.00,1
1777321212264,29660.00,1
1777321212300,29605.00,1
1777321212335,29620.00,1
1777321212371,29445.00,1
1777321212412,29500.00,1
1777321212447,29470.00,1
1777321212489,29510.00,1
1777321212526,29485.00,1
1777321212565,29550.00,1
1777321212602,29550.00,1
1777321212648,29371.00,1
1777321212689,29494.00,1
1777321212728,29549.00,1
1777321212770,29334.00,1
1777321212813,29454.00,1
1777321212864,29365.00,1
1777321212905,29478.00,1
1777321212946,29318.00,1
1777321212987,29354.00,1
1777321213028,29478.00,1
1777321213066,29317.00,1
1777321213107,29433.00,1
1777321213147,29528.00,1
1777321213189,29466.00,1
1777321213230,29433.00,1
1777321213269,29447.00,1
1777321213309,29405.00,1
1777321213351,29576.00,1
1777321213394,29405.00,1
1777321213436,29459.00,1
1777321213477,29510.00,1
1777321213521,29485.00,1
1777321213564,29534.00,1
1777321213605,29508.00,1
1777321213651,29446.00,1
1777321213709,29358.00,1
1777321213759,29420.00,1
1777321213801,29483.00,1
1777321213843,29390.00,1
1777321213891,29373.00,1
1777321213936,29352.00,1
1777321213979,29354.00,1
1777321214024,29322.00,1
1777321214069,29328.00,1
1777321214115,29363.00,1
1777321214159,29545.00,1
1777321214200,29750.00,1
1777321214242,29830.00,1
1777321214282,29832.00,1
1777321214334,29854.00,1
1777321214381,30211.00,1
1777321214430,30116.00,1
1777321214473,30116.00,1
1777321214515,30061.00,1
1777321214558,30224.00,1
1777321214599,30114.00,1
1777321214643,30312.00,1
1777321214687,30184.00,1
1777321214737,30169.00,1
1777321214780,30036.00,1
1777321214827,30186.00,1
1777321214871,30076.00,1
1777321214920,30281.00,1
1777321214971,30140.00,1
1777321215016,30070.00,1
1777321215059,30125.00,1
1777321215101,30140.00,1
1777321215153,30030.00,1
1777321215199,30017.00,1
1777321215246,30035.00,1
1777321215290,29962.00,1
1777321215334,30131.00,1
1777321215392,30035.00,1
1777321215439,30080.00,1
1777321215485,30198.00,1
1777321215533,30080.00,1
1777321215573,30183.00,1
1777321215617,30030.00,1
1777321215665,30053.00,1
1777321215712,29975.00,1
1777321215759,30085.00,1
1777321215806,30040.00,1
1777321215850,30183.00,1
1777321215893,30128.00,1
1777321215944,30183.00,1
1777321215990,30098.00,1
1777321216032,30117.00,1
1777321216076,30062.00,1
1777321216118,30182.00,1
1777321216167,30062.00,1
1777321216211,30146.00,1
1777321216253,30094.00,1
1777321216299,30244.00,1
1777321216342,30124.00,1
1777321216385,30179.00,1
1777321216443,30094.00,1
1777321216490,29999.00,1
1777321216533,30269.00,1
1777321216577,30214.00,1
1777321216621,30144.00,1
1777321216670,30011.00,1
1777321216714,30091.00,1
1777321216758,29906.00,1
1777321216804,30001.00,1
1777321216861,30080.00,1
1777321216905,30052.00,1
1777321216948,30197.00,1
1777321216993,30227.00,1
1777321217038,30107.00,1
1777321217083,30167.00,1
1777321217127,30112.00,1
1777321217173,30072.00,1
1777321217220,30082.00,1
1777321217266,30167.00,1
1777321217374,29833.00,1
1777321217399,29898.00,1
1777321217424,29953.00,1
1777321217452,29983.00,1
1777321217480,29728.00,1
1777321217528,29728.00,1
1777321217557,29673.00,1
1777321217586,29673.00,1
1777321217615,29768.00,1
1777321217664,29763.00,1
1777321217693,29678.00,1
1777321217723,29679.00,1
1777321217752,29744.00,1
1777321217781,29744.00,1
1777321217811,29774.00,1
1777321217861,29679.00,1
1777321217891,29624.00,1
1777321217921,29757.00,1
1777321217952,29787.00,1
1777321217983,29692.00,1
1777321218013,29692.00,1
1777321218045,29797.00,1
1777321218097,29747.00,1
1777321218129,29583.00,1
1777321218160,29644.00,1
1777321218191,29678.00,1
1777321218222,29678.00,1
1777321218253,29678.00,1
1777321218284,29739.00,1
1777321218316,29775.00,1
1777321218348,29717.00,1
1777321218380,29778.00,1
1777321218412,29778.00,1
1777321218444,29789.00,1
1777321218476,29812.00,1
1777321218509,29840.00,1
1777321218541,29816.00,1
1777321218574,29762.00,1
1777321218606,29796.00,1
1777321218639,29796.00,1
1777321218672,29891.00,1
1777321218725,29784.00,1
1777321218758,29745.00,1
1777321218790,29745.00,1
1777321218824,29807.00,1
1777321218856,29816.00,1
1777321218889,29911.00,1
1777321218921,29856.00,1
1777321218953,29854.00,1
1777321218986,29894.00,1
1777321219019,29799.00,1
1777321219054,29854.00,1
1777321219088,29798.00,1
1777321219124,29819.00,1
1777321219160,29735.00,1
1777321219194,29748.00,1
1777321219231,29763.00,1
1777321219266,29589.00,1
1777321219302,29644.00,1
1777321219341,29715.00,1
1777321219377,29766.00,1
1777321219413,29821.00,1
1777321219457,29701.00,1
1777321219492,29781.00,1
1777321219526,29726.00,1
1777321219561,29766.00,1
1777321219598,29734.00,1
1777321219634,29649.00,1
1777321219674,29725.00,1
1777321219711,29854.00,1
1777321219747,29829.00,1
1777321219784,29829.00,1
1777321219821,29768.00,1
1777321219858,29823.00,1
1777321219895,29783.00,1
1777321219932,29702.00,1
1777321219974,29733.00,1
1777321220012,29939.00,1
1777321220051,29764.00,1
1777321220092,29764.00,1
1777321220129,29844.00,1
1777321220169,29789.00,1
1777321220207,29794.00,1
1777321220246,29887.00,1
1777321220286,29902.00,1
1777321220324,29727.00,1
1777321220363,29807.00,1
1777321220401,29792.00,1
1777321220444,29819.00,1
1777321220481,29789.00,1
1777321220520,29909.00,1
1777321220557,29869.00,1
1777321220595,29749.00,1
1777321220639,29779.00,1
1777321220679,29815.00,1
1777321220719,29722.00,1
1777321220758,29783.00,1
1777321220800,29798.00,1
1777321220848,29655.00,1
1777321220890,29804.00,1
1777321220932,29644.00,1
1777321220977,29859.00,1
1777321221019,29646.00,1
1777321221061,29754.00,1
1777321221104,29699.00,1
1777321221148,29721.00,1
1777321221191,29809.00,1
1777321221238,29691.00,1
1777321221282,29713.00,1
1777321221326,29603.00,1
1777321221368,29658.00,1
1777321221414,29643.00,1
